split,idx,Path,corruption,severity,seed
cal,511,CheXpert-v1.0-small/train/patient36435/study2/view1_frontal.jpg,occlusion,1,1349887883
cal,1926,CheXpert-v1.0-small/train/patient59906/study3/view1_frontal.jpg,occlusion,2,870503350
cal,216,CheXpert-v1.0-small/train/patient19062/study17/view1_frontal.jpg,blur,3,492105321
cal,3142,CheXpert-v1.0-small/train/patient62121/study1/view1_frontal.jpg,screen,2,367630080
cal,1781,CheXpert-v1.0-small/train/patient08858/study3/view1_frontal.jpg,jpeg,3,1937062258
cal,803,CheXpert-v1.0-small/train/patient00859/study1/view1_frontal.jpg,brightness,3,1486537343
cal,3443,CheXpert-v1.0-small/train/patient27285/study5/view1_frontal.jpg,brightness,1,394470901
cal,3932,CheXpert-v1.0-small/train/patient57535/study1/view1_frontal.jpg,screen,2,45369465
cal,1503,CheXpert-v1.0-small/train/patient22196/study7/view1_frontal.jpg,jpeg,2,1227005316
cal,3995,CheXpert-v1.0-small/train/patient60906/study1/view1_frontal.jpg,occlusion,2,1837739929
cal,1482,CheXpert-v1.0-small/train/patient25232/study4/view1_frontal.jpg,screen,1,18126939
cal,2454,CheXpert-v1.0-small/train/patient03534/study1/view1_frontal.jpg,occlusion,2,1526333516
cal,4239,CheXpert-v1.0-small/train/patient56871/study2/view1_frontal.jpg,brightness,1,1623261554
cal,2331,CheXpert-v1.0-small/train/patient34070/study7/view1_frontal.jpg,screen,2,1458711829
cal,2406,CheXpert-v1.0-small/train/patient59401/study1/view1_frontal.jpg,screen,3,1584458790
cal,3401,CheXpert-v1.0-small/train/patient20241/study5/view1_frontal.jpg,brightness,2,1233651534
cal,2705,CheXpert-v1.0-small/train/patient12837/study3/view1_frontal.jpg,screen,2,158389567
cal,2437,CheXpert-v1.0-small/train/patient29825/study4/view1_frontal.jpg,screen,1,972814144
cal,2864,CheXpert-v1.0-small/train/patient25314/study6/view1_frontal.jpg,brightness,1,1430702963
cal,4658,CheXpert-v1.0-small/train/patient60021/study1/view1_frontal.jpg,jpeg,3,2125052971
cal,3116,CheXpert-v1.0-small/train/patient48228/study1/view1_frontal.jpg,brightness,2,791026453
cal,3034,CheXpert-v1.0-small/train/patient04050/study1/view1_frontal.jpg,blur,2,704056507
cal,4498,CheXpert-v1.0-small/train/patient15753/study12/view1_frontal.jpg,jpeg,1,1213613221
cal,4151,CheXpert-v1.0-small/train/patient13227/study16/view1_frontal.jpg,jpeg,2,128549454
cal,725,CheXpert-v1.0-small/train/patient19648/study1/view1_frontal.jpg,jpeg,3,401140780
cal,170,CheXpert-v1.0-small/train/patient38223/study1/view1_frontal.jpg,brightness,2,437368140
cal,669,CheXpert-v1.0-small/train/patient41984/study1/view1_frontal.jpg,blur,2,2117926329
cal,4644,CheXpert-v1.0-small/train/patient18957/study7/view1_frontal.jpg,screen,2,814067523
cal,3486,CheXpert-v1.0-small/train/patient25507/study2/view1_frontal.jpg,jpeg,1,625139623
cal,2814,CheXpert-v1.0-small/train/patient33592/study5/view1_frontal.jpg,blur,1,903873859
cal,4730,CheXpert-v1.0-small/train/patient23803/study1/view1_frontal.jpg,brightness,1,93404147
cal,1408,CheXpert-v1.0-small/train/patient29724/study3/view1_frontal.jpg,jpeg,3,1265363799
cal,2347,CheXpert-v1.0-small/train/patient12966/study8/view1_frontal.jpg,blur,3,562904682
cal,3058,CheXpert-v1.0-small/train/patient10922/study3/view1_frontal.jpg,blur,2,940687644
cal,2247,CheXpert-v1.0-small/train/patient08002/study4/view1_frontal.jpg,occlusion,3,212390506
cal,369,CheXpert-v1.0-small/train/patient10970/study23/view1_frontal.jpg,brightness,3,1705997403
cal,1371,CheXpert-v1.0-small/train/patient38310/study1/view1_frontal.jpg,brightness,3,209284959
cal,1601,CheXpert-v1.0-small/train/patient08384/study1/view1_frontal.jpg,screen,3,2104499752
cal,4465,CheXpert-v1.0-small/train/patient40337/study1/view1_frontal.jpg,occlusion,2,819439177
cal,2977,CheXpert-v1.0-small/train/patient22242/study2/view1_frontal.jpg,brightness,1,1729933820
cal,3643,CheXpert-v1.0-small/train/patient18964/study3/view1_frontal.jpg,screen,1,2110072338
cal,2895,CheXpert-v1.0-small/train/patient10127/study14/view1_frontal.jpg,screen,1,491356096
cal,4881,CheXpert-v1.0-small/train/patient19480/study1/view1_frontal.jpg,jpeg,1,1378607745
cal,2348,CheXpert-v1.0-small/train/patient11098/study1/view1_frontal.jpg,brightness,2,805519073
cal,2316,CheXpert-v1.0-small/train/patient40445/study1/view1_frontal.jpg,blur,1,1483880827
cal,2640,CheXpert-v1.0-small/train/patient46702/study3/view1_frontal.jpg,blur,2,552696646
cal,3701,CheXpert-v1.0-small/train/patient01360/study1/view1_frontal.jpg,brightness,1,710404626
cal,4550,CheXpert-v1.0-small/train/patient29449/study1/view1_frontal.jpg,brightness,1,727274298
cal,344,CheXpert-v1.0-small/train/patient19094/study8/view1_frontal.jpg,blur,2,1058471488
cal,1382,CheXpert-v1.0-small/train/patient35506/study1/view1_frontal.jpg,brightness,3,445138729
cal,4536,CheXpert-v1.0-small/train/patient03503/study2/view1_frontal.jpg,jpeg,3,233719074
cal,1256,CheXpert-v1.0-small/train/patient58592/study2/view1_frontal.jpg,screen,3,2033207320
cal,2262,CheXpert-v1.0-small/train/patient56343/study1/view1_frontal.jpg,brightness,1,1032084572
cal,2638,CheXpert-v1.0-small/train/patient02896/study3/view1_frontal.jpg,jpeg,2,769071789
cal,4949,CheXpert-v1.0-small/train/patient13260/study1/view1_frontal.jpg,screen,2,1291081256
cal,2135,CheXpert-v1.0-small/train/patient18050/study1/view1_frontal.jpg,brightness,3,1446317309
cal,481,CheXpert-v1.0-small/train/patient06323/study1/view1_frontal.jpg,jpeg,2,930863586
cal,2141,CheXpert-v1.0-small/train/patient39297/study5/view1_frontal.jpg,brightness,3,1420626000
cal,586,CheXpert-v1.0-small/train/patient42520/study6/view1_frontal.jpg,jpeg,3,1609775732
cal,3507,CheXpert-v1.0-small/train/patient22297/study17/view1_frontal.jpg,brightness,3,1745050668
cal,461,CheXpert-v1.0-small/train/patient12302/study4/view1_frontal.jpg,occlusion,3,552132056
cal,44,CheXpert-v1.0-small/train/patient38435/study1/view1_frontal.jpg,brightness,2,1147975096
cal,3688,CheXpert-v1.0-small/train/patient17349/study5/view1_frontal.jpg,brightness,2,1170534568
cal,2337,CheXpert-v1.0-small/train/patient38154/study4/view1_frontal.jpg,occlusion,2,1051570577
cal,4535,CheXpert-v1.0-small/train/patient19717/study11/view1_frontal.jpg,screen,1,521149804
cal,1000,CheXpert-v1.0-small/train/patient13351/study1/view1_frontal.jpg,jpeg,1,1152823349
cal,4320,CheXpert-v1.0-small/train/patient20529/study8/view1_frontal.jpg,occlusion,1,1414251187
cal,4991,CheXpert-v1.0-small/train/patient38033/study3/view1_frontal.jpg,jpeg,3,171524007
cal,3265,CheXpert-v1.0-small/train/patient34663/study10/view1_frontal.jpg,occlusion,1,748493723
cal,1171,CheXpert-v1.0-small/train/patient24662/study9/view1_frontal.jpg,blur,2,1070089422
cal,3176,CheXpert-v1.0-small/train/patient19388/study5/view1_frontal.jpg,blur,3,1141962720
cal,1656,CheXpert-v1.0-small/train/patient27543/study25/view1_frontal.jpg,brightness,1,699811826
cal,4339,CheXpert-v1.0-small/train/patient43088/study3/view1_frontal.jpg,jpeg,1,1835818054
cal,2808,CheXpert-v1.0-small/train/patient20231/study1/view1_frontal.jpg,occlusion,1,743833523
cal,4758,CheXpert-v1.0-small/train/patient41375/study3/view1_frontal.jpg,screen,1,397980078
cal,38,CheXpert-v1.0-small/train/patient36074/study3/view1_frontal.jpg,screen,1,37456519
cal,1094,CheXpert-v1.0-small/train/patient28513/study1/view1_frontal.jpg,screen,3,1787115722
cal,1503,CheXpert-v1.0-small/train/patient22196/study7/view1_frontal.jpg,blur,2,1188602826
cal,4859,CheXpert-v1.0-small/train/patient34046/study1/view1_frontal.jpg,blur,3,135651708
cal,1156,CheXpert-v1.0-small/train/patient50876/study1/view1_frontal.jpg,screen,2,811011750
cal,2607,CheXpert-v1.0-small/train/patient33095/study2/view1_frontal.jpg,occlusion,1,1482462230
cal,141,CheXpert-v1.0-small/train/patient48561/study4/view1_frontal.jpg,blur,3,313456777
cal,4303,CheXpert-v1.0-small/train/patient31090/study5/view1_frontal.jpg,occlusion,1,1707009038
cal,4005,CheXpert-v1.0-small/train/patient63335/study2/view1_frontal.jpg,blur,1,1036471109
cal,2920,CheXpert-v1.0-small/train/patient19637/study1/view1_frontal.jpg,screen,3,1413896955
cal,1770,CheXpert-v1.0-small/train/patient05433/study12/view1_frontal.jpg,occlusion,1,699251055
cal,3715,CheXpert-v1.0-small/train/patient16761/study2/view1_frontal.jpg,brightness,3,457497726
cal,3422,CheXpert-v1.0-small/train/patient37965/study2/view1_frontal.jpg,occlusion,2,1157255753
cal,3391,CheXpert-v1.0-small/train/patient29363/study1/view1_frontal.jpg,occlusion,1,1769517329
cal,954,CheXpert-v1.0-small/train/patient50513/study7/view1_frontal.jpg,occlusion,2,895515120
cal,4638,CheXpert-v1.0-small/train/patient15810/study1/view1_frontal.jpg,brightness,2,214866920
cal,2224,CheXpert-v1.0-small/train/patient30085/study1/view1_frontal.jpg,brightness,2,1333026609
cal,198,CheXpert-v1.0-small/train/patient06717/study7/view1_frontal.jpg,occlusion,2,1302021969
cal,1709,CheXpert-v1.0-small/train/patient34406/study1/view1_frontal.jpg,screen,1,276623404
cal,4078,CheXpert-v1.0-small/train/patient25208/study3/view1_frontal.jpg,screen,3,653921399
cal,4524,CheXpert-v1.0-small/train/patient57377/study1/view1_frontal.jpg,blur,2,268779933
cal,567,CheXpert-v1.0-small/train/patient01936/study4/view1_frontal.jpg,blur,1,407799599
cal,436,CheXpert-v1.0-small/train/patient14307/study7/view1_frontal.jpg,screen,3,1591199267
cal,4224,CheXpert-v1.0-small/train/patient59602/study1/view1_frontal.jpg,blur,1,496918848
cal,4088,CheXpert-v1.0-small/train/patient25827/study5/view1_frontal.jpg,occlusion,1,866515942
cal,4825,CheXpert-v1.0-small/train/patient28733/study1/view1_frontal.jpg,occlusion,2,644038873
cal,4499,CheXpert-v1.0-small/train/patient53289/study2/view1_frontal.jpg,blur,3,1693770000
cal,2037,CheXpert-v1.0-small/train/patient44569/study8/view1_frontal.jpg,occlusion,2,2070629935
cal,4540,CheXpert-v1.0-small/train/patient46577/study1/view1_frontal.jpg,screen,1,284944864
cal,3446,CheXpert-v1.0-small/train/patient30622/study1/view1_frontal.jpg,screen,1,1279543847
cal,58,CheXpert-v1.0-small/train/patient55217/study2/view1_frontal.jpg,brightness,2,1810632251
cal,4433,CheXpert-v1.0-small/train/patient12349/study11/view1_frontal.jpg,jpeg,2,2056988411
cal,2216,CheXpert-v1.0-small/train/patient05713/study4/view1_frontal.jpg,jpeg,1,832913067
cal,3527,CheXpert-v1.0-small/train/patient40093/study16/view1_frontal.jpg,brightness,1,1607415919
cal,3368,CheXpert-v1.0-small/train/patient61272/study1/view1_frontal.jpg,screen,1,2013852182
cal,3325,CheXpert-v1.0-small/train/patient59490/study1/view1_frontal.jpg,occlusion,3,226909830
cal,3965,CheXpert-v1.0-small/train/patient21884/study2/view1_frontal.jpg,blur,2,1694076665
cal,4207,CheXpert-v1.0-small/train/patient36298/study1/view2_frontal.jpg,screen,1,380878630
cal,3427,CheXpert-v1.0-small/train/patient52694/study1/view1_frontal.jpg,screen,3,252007145
cal,1426,CheXpert-v1.0-small/train/patient24278/study1/view1_frontal.jpg,brightness,1,698059794
cal,261,CheXpert-v1.0-small/train/patient07497/study1/view1_frontal.jpg,occlusion,2,541857893
cal,3742,CheXpert-v1.0-small/train/patient01275/study4/view1_frontal.jpg,blur,1,711218928
cal,2040,CheXpert-v1.0-small/train/patient02079/study11/view1_frontal.jpg,blur,3,258362444
cal,4378,CheXpert-v1.0-small/train/patient34727/study13/view1_frontal.jpg,blur,2,662823435
cal,1863,CheXpert-v1.0-small/train/patient30472/study2/view1_frontal.jpg,screen,2,47326816
cal,2949,CheXpert-v1.0-small/train/patient01261/study1/view1_frontal.jpg,screen,1,1909895909
cal,4683,CheXpert-v1.0-small/train/patient20681/study8/view1_frontal.jpg,occlusion,1,962377250
cal,3102,CheXpert-v1.0-small/train/patient37884/study22/view1_frontal.jpg,jpeg,3,1275150579
cal,2551,CheXpert-v1.0-small/train/patient21814/study20/view1_frontal.jpg,screen,3,822780301
cal,299,CheXpert-v1.0-small/train/patient33037/study1/view1_frontal.jpg,occlusion,2,368823333
cal,2144,CheXpert-v1.0-small/train/patient04896/study5/view1_frontal.jpg,brightness,3,839513998
cal,4607,CheXpert-v1.0-small/train/patient43353/study9/view1_frontal.jpg,occlusion,1,429100175
cal,2599,CheXpert-v1.0-small/train/patient43612/study2/view1_frontal.jpg,blur,1,1268105412
cal,1128,CheXpert-v1.0-small/train/patient27551/study1/view1_frontal.jpg,brightness,1,1897876588
cal,1105,CheXpert-v1.0-small/train/patient36701/study9/view1_frontal.jpg,screen,2,1773492585
cal,4064,CheXpert-v1.0-small/train/patient02013/study2/view1_frontal.jpg,jpeg,3,2033628960
cal,2668,CheXpert-v1.0-small/train/patient25248/study2/view1_frontal.jpg,jpeg,3,1870975029
cal,1606,CheXpert-v1.0-small/train/patient42941/study2/view1_frontal.jpg,brightness,3,1721479205
cal,366,CheXpert-v1.0-small/train/patient63566/study1/view1_frontal.jpg,screen,3,607257628
cal,1682,CheXpert-v1.0-small/train/patient16994/study13/view1_frontal.jpg,occlusion,1,1084250508
cal,3923,CheXpert-v1.0-small/train/patient34615/study44/view2_frontal.jpg,brightness,3,2010010027
cal,411,CheXpert-v1.0-small/train/patient09461/study6/view1_frontal.jpg,screen,1,1102416890
cal,3566,CheXpert-v1.0-small/train/patient01254/study1/view1_frontal.jpg,occlusion,1,1483813299
cal,177,CheXpert-v1.0-small/train/patient19307/study1/view1_frontal.jpg,occlusion,2,1264973402
cal,726,CheXpert-v1.0-small/train/patient33820/study4/view1_frontal.jpg,brightness,2,2046554694
cal,1301,CheXpert-v1.0-small/train/patient35458/study2/view1_frontal.jpg,brightness,1,716249459
cal,217,CheXpert-v1.0-small/train/patient25661/study10/view1_frontal.jpg,screen,3,238642501
cal,3416,CheXpert-v1.0-small/train/patient08777/study3/view1_frontal.jpg,occlusion,2,4303689
cal,3799,CheXpert-v1.0-small/train/patient12036/study2/view1_frontal.jpg,screen,2,1473241709
cal,2086,CheXpert-v1.0-small/train/patient21075/study4/view1_frontal.jpg,occlusion,3,993660449
cal,4655,CheXpert-v1.0-small/train/patient32601/study4/view1_frontal.jpg,screen,2,1967144917
cal,536,CheXpert-v1.0-small/train/patient31822/study4/view1_frontal.jpg,brightness,2,1776264949
cal,3706,CheXpert-v1.0-small/train/patient27954/study1/view1_frontal.jpg,occlusion,1,1674694168
cal,1686,CheXpert-v1.0-small/train/patient44405/study4/view1_frontal.jpg,brightness,2,17182952
cal,80,CheXpert-v1.0-small/train/patient57769/study3/view1_frontal.jpg,brightness,1,318500178
cal,2276,CheXpert-v1.0-small/train/patient09296/study1/view1_frontal.jpg,brightness,1,276524515
cal,3460,CheXpert-v1.0-small/train/patient14630/study21/view1_frontal.jpg,blur,1,1641513604
cal,3274,CheXpert-v1.0-small/train/patient02662/study8/view1_frontal.jpg,occlusion,3,535469250
cal,1126,CheXpert-v1.0-small/train/patient44523/study1/view1_frontal.jpg,occlusion,3,1210070478
cal,1166,CheXpert-v1.0-small/train/patient18085/study1/view1_frontal.jpg,brightness,1,2011639777
cal,1690,CheXpert-v1.0-small/train/patient25743/study8/view1_frontal.jpg,brightness,3,1221661957
cal,3226,CheXpert-v1.0-small/train/patient37874/study1/view2_frontal.jpg,blur,1,847061338
cal,970,CheXpert-v1.0-small/train/patient39346/study2/view1_frontal.jpg,jpeg,3,1169127276
cal,4283,CheXpert-v1.0-small/train/patient43894/study2/view1_frontal.jpg,blur,1,635248409
cal,1848,CheXpert-v1.0-small/train/patient10768/study1/view1_frontal.jpg,screen,3,790674966
cal,1032,CheXpert-v1.0-small/train/patient16045/study4/view1_frontal.jpg,brightness,1,662766601
cal,4757,CheXpert-v1.0-small/train/patient41003/study4/view1_frontal.jpg,jpeg,2,1730924935
cal,959,CheXpert-v1.0-small/train/patient36782/study1/view1_frontal.jpg,screen,1,1201789816
cal,3374,CheXpert-v1.0-small/train/patient19613/study17/view1_frontal.jpg,brightness,3,1342546
cal,3780,CheXpert-v1.0-small/train/patient35161/study3/view1_frontal.jpg,blur,1,901513267
cal,440,CheXpert-v1.0-small/train/patient58237/study2/view1_frontal.jpg,brightness,1,113355114
cal,2606,CheXpert-v1.0-small/train/patient59597/study2/view1_frontal.jpg,jpeg,2,327223785
cal,3961,CheXpert-v1.0-small/train/patient33558/study5/view1_frontal.jpg,blur,2,936455660
cal,1392,CheXpert-v1.0-small/train/patient27543/study1/view1_frontal.jpg,brightness,1,916506702
cal,3740,CheXpert-v1.0-small/train/patient41702/study2/view1_frontal.jpg,screen,1,454387623
cal,1430,CheXpert-v1.0-small/train/patient37399/study3/view1_frontal.jpg,jpeg,3,1940633950
cal,3290,CheXpert-v1.0-small/train/patient50766/study2/view1_frontal.jpg,blur,2,1825112056
cal,265,CheXpert-v1.0-small/train/patient08256/study8/view1_frontal.jpg,screen,3,560657905
cal,3797,CheXpert-v1.0-small/train/patient18746/study3/view1_frontal.jpg,blur,2,814954814
cal,1556,CheXpert-v1.0-small/train/patient34175/study2/view1_frontal.jpg,jpeg,1,868586651
cal,1396,CheXpert-v1.0-small/train/patient39691/study2/view1_frontal.jpg,occlusion,2,2026598946
cal,2397,CheXpert-v1.0-small/train/patient37090/study10/view1_frontal.jpg,jpeg,1,1413262272
cal,4456,CheXpert-v1.0-small/train/patient31773/study1/view1_frontal.jpg,brightness,2,1937185897
cal,77,CheXpert-v1.0-small/train/patient07799/study1/view1_frontal.jpg,jpeg,1,1624311304
cal,1980,CheXpert-v1.0-small/train/patient19965/study7/view1_frontal.jpg,blur,3,189600640
cal,4943,CheXpert-v1.0-small/train/patient09017/study1/view1_frontal.jpg,brightness,1,147855132
cal,2847,CheXpert-v1.0-small/train/patient40920/study5/view1_frontal.jpg,blur,1,1116152187
cal,4098,CheXpert-v1.0-small/train/patient41994/study5/view1_frontal.jpg,occlusion,3,1803765704
cal,793,CheXpert-v1.0-small/train/patient23196/study3/view1_frontal.jpg,screen,1,1085316822
cal,2002,CheXpert-v1.0-small/train/patient33338/study4/view1_frontal.jpg,brightness,3,1100725891
cal,2720,CheXpert-v1.0-small/train/patient36900/study2/view1_frontal.jpg,occlusion,1,839010887
cal,3280,CheXpert-v1.0-small/train/patient29055/study2/view1_frontal.jpg,brightness,2,2143005495
cal,2721,CheXpert-v1.0-small/train/patient32469/study3/view1_frontal.jpg,jpeg,2,188436852
cal,591,CheXpert-v1.0-small/train/patient12926/study3/view1_frontal.jpg,blur,3,321557233
cal,2013,CheXpert-v1.0-small/train/patient57082/study1/view1_frontal.jpg,jpeg,1,1713134769
cal,3847,CheXpert-v1.0-small/train/patient62801/study1/view1_frontal.jpg,blur,3,219870863
cal,3000,CheXpert-v1.0-small/train/patient33989/study4/view1_frontal.jpg,screen,3,265328982
cal,1367,CheXpert-v1.0-small/train/patient36284/study1/view1_frontal.jpg,brightness,2,1932611367
cal,1635,CheXpert-v1.0-small/train/patient53112/study1/view2_frontal.jpg,jpeg,3,1410722129
cal,332,CheXpert-v1.0-small/train/patient35178/study5/view1_frontal.jpg,occlusion,1,151611520
cal,3837,CheXpert-v1.0-small/train/patient38076/study5/view1_frontal.jpg,screen,3,1663513460
cal,1852,CheXpert-v1.0-small/train/patient17430/study2/view1_frontal.jpg,brightness,3,1983674865
cal,3032,CheXpert-v1.0-small/train/patient44519/study1/view1_frontal.jpg,brightness,2,1623745747
cal,4540,CheXpert-v1.0-small/train/patient46577/study1/view1_frontal.jpg,screen,3,64392600
cal,4651,CheXpert-v1.0-small/train/patient49724/study3/view1_frontal.jpg,occlusion,1,1503272384
cal,3132,CheXpert-v1.0-small/train/patient07081/study1/view1_frontal.jpg,jpeg,1,125328631
cal,3355,CheXpert-v1.0-small/train/patient48035/study1/view1_frontal.jpg,occlusion,1,915692244
cal,2172,CheXpert-v1.0-small/train/patient38428/study1/view1_frontal.jpg,blur,2,429073599
cal,107,CheXpert-v1.0-small/train/patient36254/study3/view1_frontal.jpg,occlusion,1,1933638618
cal,1621,CheXpert-v1.0-small/train/patient34837/study1/view1_frontal.jpg,occlusion,2,1409991206
cal,4466,CheXpert-v1.0-small/train/patient40515/study4/view1_frontal.jpg,jpeg,1,2043776380
cal,3835,CheXpert-v1.0-small/train/patient08009/study10/view1_frontal.jpg,blur,2,1004574808
cal,2278,CheXpert-v1.0-small/train/patient19348/study3/view1_frontal.jpg,screen,1,748934410
cal,4070,CheXpert-v1.0-small/train/patient34906/study1/view1_frontal.jpg,occlusion,3,125394623
cal,4125,CheXpert-v1.0-small/train/patient40313/study3/view1_frontal.jpg,occlusion,2,957778258
cal,1183,CheXpert-v1.0-small/train/patient50004/study1/view1_frontal.jpg,brightness,2,231335475
cal,3131,CheXpert-v1.0-small/train/patient42916/study4/view1_frontal.jpg,screen,3,1145054429
cal,2792,CheXpert-v1.0-small/train/patient11925/study1/view1_frontal.jpg,jpeg,3,371171749
cal,3922,CheXpert-v1.0-small/train/patient00069/study20/view1_frontal.jpg,blur,3,1269392118
cal,59,CheXpert-v1.0-small/train/patient13131/study1/view1_frontal.jpg,screen,1,802394005
cal,4881,CheXpert-v1.0-small/train/patient19480/study1/view1_frontal.jpg,brightness,3,375628446
cal,61,CheXpert-v1.0-small/train/patient31831/study1/view1_frontal.jpg,brightness,3,1773397602
cal,1018,CheXpert-v1.0-small/train/patient10170/study2/view1_frontal.jpg,occlusion,1,1460326410
cal,2634,CheXpert-v1.0-small/train/patient00662/study1/view1_frontal.jpg,jpeg,3,539474397
cal,3795,CheXpert-v1.0-small/train/patient33146/study4/view1_frontal.jpg,occlusion,2,608322240
cal,3180,CheXpert-v1.0-small/train/patient40535/study1/view1_frontal.jpg,blur,2,1364184487
cal,185,CheXpert-v1.0-small/train/patient40247/study26/view1_frontal.jpg,occlusion,2,1720835013
cal,3428,CheXpert-v1.0-small/train/patient43263/study5/view1_frontal.jpg,jpeg,1,443495155
cal,2649,CheXpert-v1.0-small/train/patient48644/study3/view1_frontal.jpg,occlusion,2,906381687
cal,174,CheXpert-v1.0-small/train/patient38181/study3/view1_frontal.jpg,jpeg,2,1816575046
cal,4522,CheXpert-v1.0-small/train/patient04172/study1/view1_frontal.jpg,blur,2,2028200616
cal,4955,CheXpert-v1.0-small/train/patient28168/study1/view1_frontal.jpg,occlusion,1,149518728
cal,2825,CheXpert-v1.0-small/train/patient62479/study1/view1_frontal.jpg,brightness,1,570067025
cal,3249,CheXpert-v1.0-small/train/patient62518/study1/view1_frontal.jpg,occlusion,3,386549159
cal,946,CheXpert-v1.0-small/train/patient42835/study4/view1_frontal.jpg,jpeg,1,913632307
cal,454,CheXpert-v1.0-small/train/patient41219/study6/view1_frontal.jpg,jpeg,1,487428629
cal,4518,CheXpert-v1.0-small/train/patient32881/study4/view1_frontal.jpg,blur,2,1756887657
cal,2927,CheXpert-v1.0-small/train/patient37433/study2/view1_frontal.jpg,blur,3,703351257
cal,1117,CheXpert-v1.0-small/train/patient14940/study7/view1_frontal.jpg,screen,3,2063853704
cal,2866,CheXpert-v1.0-small/train/patient58624/study1/view1_frontal.jpg,jpeg,3,300476897
cal,4931,CheXpert-v1.0-small/train/patient10698/study6/view1_frontal.jpg,blur,2,1358884061
cal,2050,CheXpert-v1.0-small/train/patient56783/study1/view1_frontal.jpg,screen,2,1040704446
cal,1718,CheXpert-v1.0-small/train/patient22275/study7/view1_frontal.jpg,blur,3,665425951
cal,4784,CheXpert-v1.0-small/train/patient31342/study8/view1_frontal.jpg,occlusion,1,2089136463
cal,707,CheXpert-v1.0-small/train/patient29884/study4/view1_frontal.jpg,screen,3,1964594251
cal,4241,CheXpert-v1.0-small/train/patient18147/study1/view1_frontal.jpg,jpeg,2,1522008353
cal,4524,CheXpert-v1.0-small/train/patient57377/study1/view1_frontal.jpg,blur,1,1165912773
cal,4792,CheXpert-v1.0-small/train/patient29790/study1/view1_frontal.jpg,screen,3,1957920759
cal,4145,CheXpert-v1.0-small/train/patient11427/study3/view2_frontal.jpg,occlusion,3,1460951583
cal,1479,CheXpert-v1.0-small/train/patient15626/study1/view1_frontal.jpg,blur,2,1558488813
cal,4759,CheXpert-v1.0-small/train/patient23073/study1/view2_frontal.jpg,occlusion,1,1833211600
cal,3342,CheXpert-v1.0-small/train/patient40442/study10/view1_frontal.jpg,jpeg,3,1505459955
cal,2702,CheXpert-v1.0-small/train/patient02803/study3/view1_frontal.jpg,jpeg,1,520235417
cal,4778,CheXpert-v1.0-small/train/patient44027/study1/view1_frontal.jpg,blur,1,313449269
cal,1961,CheXpert-v1.0-small/train/patient42051/study1/view1_frontal.jpg,occlusion,2,1175850421
cal,450,CheXpert-v1.0-small/train/patient54811/study1/view1_frontal.jpg,brightness,3,1100557186
cal,3670,CheXpert-v1.0-small/train/patient52664/study2/view1_frontal.jpg,screen,1,615042370
cal,2935,CheXpert-v1.0-small/train/patient33473/study7/view1_frontal.jpg,blur,3,449863977
cal,745,CheXpert-v1.0-small/train/patient25186/study1/view1_frontal.jpg,brightness,3,91947530
cal,1294,CheXpert-v1.0-small/train/patient14783/study1/view1_frontal.jpg,jpeg,2,1365135405
cal,4117,CheXpert-v1.0-small/train/patient38020/study6/view1_frontal.jpg,brightness,2,558681726
cal,559,CheXpert-v1.0-small/train/patient03381/study4/view1_frontal.jpg,jpeg,2,573565478
cal,1073,CheXpert-v1.0-small/train/patient23320/study1/view1_frontal.jpg,jpeg,2,1414975456
cal,86,CheXpert-v1.0-small/train/patient08456/study1/view1_frontal.jpg,jpeg,3,1596691774
cal,2106,CheXpert-v1.0-small/train/patient20250/study1/view1_frontal.jpg,jpeg,3,689556966
cal,412,CheXpert-v1.0-small/train/patient36136/study5/view1_frontal.jpg,occlusion,3,798024487
cal,947,CheXpert-v1.0-small/train/patient49325/study4/view1_frontal.jpg,jpeg,3,1694709617
cal,1687,CheXpert-v1.0-small/train/patient61669/study1/view1_frontal.jpg,occlusion,2,687553558
cal,3578,CheXpert-v1.0-small/train/patient09271/study19/view1_frontal.jpg,brightness,3,1867431024
cal,253,CheXpert-v1.0-small/train/patient02678/study1/view1_frontal.jpg,jpeg,2,887156708
cal,2958,CheXpert-v1.0-small/train/patient15690/study5/view1_frontal.jpg,blur,1,682318727
cal,71,CheXpert-v1.0-small/train/patient48035/study2/view1_frontal.jpg,blur,2,1567346169
cal,297,CheXpert-v1.0-small/train/patient24298/study1/view1_frontal.jpg,blur,2,2124453427
cal,2825,CheXpert-v1.0-small/train/patient62479/study1/view1_frontal.jpg,blur,1,840869139
cal,4787,CheXpert-v1.0-small/train/patient10093/study1/view1_frontal.jpg,occlusion,2,1398471095
cal,3764,CheXpert-v1.0-small/train/patient25658/study1/view1_frontal.jpg,blur,3,938301338
cal,3747,CheXpert-v1.0-small/train/patient16398/study7/view1_frontal.jpg,brightness,2,1310694415
cal,1831,CheXpert-v1.0-small/train/patient50306/study1/view1_frontal.jpg,brightness,2,1140481033
cal,3418,CheXpert-v1.0-small/train/patient35348/study1/view1_frontal.jpg,screen,3,350280975
cal,607,CheXpert-v1.0-small/train/patient52013/study3/view1_frontal.jpg,occlusion,3,1545629171
cal,1265,CheXpert-v1.0-small/train/patient12466/study8/view1_frontal.jpg,blur,3,1533028008
cal,434,CheXpert-v1.0-small/train/patient31332/study3/view1_frontal.jpg,jpeg,2,1005663385
